SalesID,CustID,PaymentMethod,PaymentDate,PaymentID,PaymentAmount,LoanID,Bank Name
SO247720,30467,AutoDebitEMI,30-09-2024,P27923,53250,LDE10620,Andhra Bank
SO247721,30975,UPI,30-09-2024,P27924,85800,LDE10621,HDFC
SO247722,26483,BankTransfer,30-09-2024,P27925,69420,,Andhra Bank
SO247723,28347,AutoDebitEMI,30-09-2024,P27926,36750,LDE10623,Andhra Bank
SO247724,28225,DebitCard,30-09-2024,P27927,96750,,Axis
SO247725,25546,UPI,30-09-2024,P27928,27637.5,LDE10625,Canara Bank
SO247726,25028,BankTransferEMI,30-09-2024,P27929,16200,LDE10626,ICICI
SO247727,28460,AutoDebitEMI,30-09-2024,P27930,22044,LDE10627,Canara Bank
SO247728,29353,BankTransferEMI,30-09-2024,P27931,31471.2,LDE10628,Andhra Bank
SO247729,30197,BankTransfer,30-09-2024,P27932,96835,,ICICI
SO247730,27870,CreditCard,30-09-2024,P27933,25629,LDE10630,Canara Bank
SO247731,28240,AutoDebitEMI,30-09-2024,P27934,23100,LDE10631,HDFC
SO247732,28248,UPI,30-09-2024,P27935,43200,LDE10632,Canara Bank
SO247733,26240,BankTransfer,30-09-2024,P27936,182500,,Canara Bank
SO247734,27843,CreditCard,30-09-2024,P27937,20826,LDE10634,Canara Bank
SO247735,25124,DebitCard,30-09-2024,P27938,73980,,Andhra Bank
SO247736,26609,BankTransferEMI,30-09-2024,P27939,24000,LDE10636,HDFC
SO247737,29046,BankTransferEMI,30-09-2024,P27940,25050,LDE10637,HDFC
SO247738,29104,CreditCard,30-09-2024,P27941,18900,LDE10638,Axis
SO247739,28304,BankTransfer,30-09-2024,P27942,68470,,ICICI
SO247740,25345,DebitCard,30-09-2024,P27943,112179,,Canara Bank
SO247741,29727,CreditCard,30-09-2024,P27944,3173.1,LDE10641,ICICI
SO247742,28747,BankTransfer,30-09-2024,P27945,276000,,ICICI
SO247743,28039,Cash,30-09-2024,P27946,76500,,NetCash
SO247744,25758,CreditCard,01-10-2024,P27947,20541,LDE10644,Canara Bank
SO247745,26677,CreditCard,01-10-2024,P27948,29160,LDE10645,ICICI
SO247746,25753,BankTransferEMI,01-10-2024,P27949,34650,LDE10646,HDFC
SO247747,28768,BankTransfer,01-10-2024,P27950,122883,,Andhra Bank
SO247748,28886,AutoDebitEMI,01-10-2024,P27951,34596.3,LDE10648,Andhra Bank
SO247749,26117,AutoDebitEMI,01-10-2024,P27952,26850,LDE10649,Canara Bank
SO247750,25861,DebitCard,01-10-2024,P27953,177500,,Andhra Bank
SO247751,29057,UPI,01-10-2024,P27954,24300,LDE10651,ICICI
SO247752,28666,Cash,01-10-2024,P27955,68000,,NetCash
SO247753,28647,UPI,01-10-2024,P27956,14599.2,LDE10653,Canara Bank
SO247754,27003,AutoDebitEMI,01-10-2024,P27957,22950,LDE10654,HDFC
SO247755,28704,BankTransferEMI,01-10-2024,P27958,24135,LDE10655,HDFC
SO247756,26236,BankTransferEMI,01-10-2024,P27959,22950,LDE10656,ICICI
SO247757,29319,CreditCard,01-10-2024,P27960,26700,LDE10657,Andhra Bank
SO247758,29762,BankTransfer,01-10-2024,P27961,68500,,Axis
SO247759,26587,AutoDebitEMI,01-10-2024,P27962,20400,LDE10659,Canara Bank
SO247760,27270,DebitCard,01-10-2024,P27963,91144,,ICICI
SO247761,29546,CreditCard,01-10-2024,P27964,36600,LDE10661,HDFC
SO247762,29198,Cash,01-10-2024,P27965,182000,,NetCash
SO247763,26529,BankTransferEMI,01-10-2024,P27966,21525,LDE10663,ICICI
SO247764,29920,BankTransferEMI,01-10-2024,P27967,24975,LDE10664,Andhra Bank
SO247765,28619,UPI,01-10-2024,P27968,26250,LDE10665,Andhra Bank
SO247766,30351,Cash,01-10-2024,P27969,69020,,NetCash
SO247767,30831,AutoDebitEMI,01-10-2024,P27970,21750,LDE10667,Axis
SO247768,25605,Cash,01-10-2024,P27971,74530,,NetCash
SO247769,29020,CreditCard,01-10-2024,P27972,20976,LDE10669,Canara Bank
SO247770,26607,DebitCard,01-10-2024,P27973,116500,,Canara Bank
SO247771,29273,CreditCard,01-10-2024,P27974,29550,LDE10671,Andhra Bank
SO247772,28841,BankTransferEMI,02-10-2024,P27975,39049.2,LDE10672,ICICI
SO247773,25763,DebitCard,02-10-2024,P27976,71000,,HDFC
SO247774,29329,BankTransferEMI,02-10-2024,P27977,32700,LDE10674,ICICI
SO247775,28193,CreditCard,02-10-2024,P27978,20976,LDE10675,ICICI
SO247776,29620,BankTransfer,02-10-2024,P27979,177000,,ICICI
SO247777,29102,Cash,02-10-2024,P27980,63500,,NetCash
SO247778,29863,UPI,02-10-2024,P27981,20541,LDE10678,HDFC
SO247779,28411,BankTransferEMI,02-10-2024,P27982,16656.9,LDE10679,ICICI
SO247780,26192,UPI,02-10-2024,P27983,37350,LDE10680,ICICI
SO247781,28744,AutoDebitEMI,02-10-2024,P27984,59100,LDE10681,ICICI
SO247782,29859,UPI,02-10-2024,P27985,21450,LDE10682,Andhra Bank
SO247783,28496,Cash,02-10-2024,P27986,194840,,NetCash
SO247784,30507,DebitCard,02-10-2024,P27987,68470,,Axis
SO247785,28432,AutoDebitEMI,02-10-2024,P27988,24300,LDE10685,Canara Bank
SO247786,30997,BankTransfer,02-10-2024,P27989,76999,,Andhra Bank
SO247787,26479,AutoDebitEMI,02-10-2024,P27990,24750,LDE10687,ICICI
SO247788,27017,AutoDebitEMI,02-10-2024,P27991,23244.3,LDE10688,Axis
SO247789,26030,BankTransfer,02-10-2024,P27992,92125,,Axis
SO247790,29663,AutoDebitEMI,02-10-2024,P27993,33803.7,LDE10690,Axis
SO247791,25466,CreditCard,02-10-2024,P27994,21375,LDE10691,Axis
SO247792,29104,DebitCard,02-10-2024,P27995,169500,,ICICI
SO247793,26018,BankTransfer,02-10-2024,P27996,157000,,ICICI
SO247794,25263,BankTransfer,02-10-2024,P27997,129926,,HDFC
SO247795,30849,UPI,02-10-2024,P27998,58602,LDE10695,Canara Bank
SO247796,25023,Cash,02-10-2024,P27999,130238,,NetCash
SO247797,31035,BankTransferEMI,02-10-2024,P28000,28200,LDE10697,Andhra Bank
SO247798,27508,AutoDebitEMI,02-10-2024,P28001,25779,LDE10698,Axis
SO247799,28691,BankTransfer,02-10-2024,P28002,114500,,HDFC
SO247800,29459,AutoDebitEMI,03-10-2024,P28003,27153,LDE10700,Axis
SO247801,25944,CreditCard,03-10-2024,P28004,53250,LDE10701,ICICI
SO247802,30537,UPI,03-10-2024,P28005,23085,LDE10702,ICICI
SO247803,28982,Cash,03-10-2024,P28006,70500,,NetCash
SO247804,30872,Cash,03-10-2024,P28007,48164,,NetCash
SO247805,28111,CreditCard,03-10-2024,P28008,27750,LDE10705,ICICI
SO247806,26961,BankTransfer,03-10-2024,P28009,129926,,Andhra Bank
SO247807,26859,DebitCard,03-10-2024,P28010,94500,,Axis
SO247808,26025,AutoDebitEMI,03-10-2024,P28011,36750,LDE10708,Andhra Bank
SO247809,25684,AutoDebitEMI,03-10-2024,P28012,33750,LDE10709,HDFC
SO247810,27448,AutoDebitEMI,03-10-2024,P28013,22650,LDE10710,HDFC
SO247811,25739,BankTransfer,03-10-2024,P28014,92800,,ICICI
SO247812,27136,Cash,03-10-2024,P28015,77481,,NetCash
SO247813,26107,DebitCard,03-10-2024,P28016,66940,,ICICI
SO247814,27279,UPI,03-10-2024,P28017,47100,LDE10714,HDFC
SO247815,30790,DebitCard,03-10-2024,P28018,127000,,Axis
SO247816,25077,DebitCard,03-10-2024,P28019,83500,,Axis
SO247817,27583,BankTransferEMI,03-10-2024,P28020,21000,LDE10717,Canara Bank
SO247818,26339,AutoDebitEMI,03-10-2024,P28021,21900,LDE10718,Andhra Bank
SO247819,26825,AutoDebitEMI,03-10-2024,P28022,58602,LDE10719,Axis
SO247820,25200,AutoDebitEMI,03-10-2024,P28023,27343.2,LDE10720,HDFC
SO247821,26860,DebitCard,03-10-2024,P28024,54500,,Axis
SO247822,27856,UPI,03-10-2024,P28025,69300,LDE10722,ICICI
SO247823,26523,BankTransferEMI,03-10-2024,P28026,14884.2,LDE10723,ICICI
SO247824,25960,AutoDebitEMI,03-10-2024,P28027,20700,LDE10724,Andhra Bank
SO247825,27514,AutoDebitEMI,03-10-2024,P28028,29397,LDE10725,ICICI
SO247826,28973,BankTransfer,03-10-2024,P28029,98000,,ICICI
SO247827,26186,BankTransfer,03-10-2024,P28030,89500,,Andhra Bank
SO247828,29616,CreditCard,04-10-2024,P28031,23999.7,LDE10728,HDFC
SO247829,27833,Cash,04-10-2024,P28032,90010,,NetCash
SO247830,27514,Cash,04-10-2024,P28033,91500,,NetCash
SO247831,28583,AutoDebitEMI,04-10-2024,P28034,59250,LDE10731,Andhra Bank
SO247832,30652,CreditCard,04-10-2024,P28035,16755.6,LDE10732,ICICI
SO247833,30977,UPI,04-10-2024,P28036,25050,LDE10733,ICICI
SO247834,29818,BankTransferEMI,04-10-2024,P28037,37350,LDE10734,Axis
SO247835,27872,Cash,04-10-2024,P28038,76438,,NetCash
SO247836,29407,DebitCard,04-10-2024,P28039,169500,,ICICI
SO247837,27035,BankTransfer,04-10-2024,P28040,81999,,Canara Bank
SO247838,25404,DebitCard,04-10-2024,P28041,66912,,Canara Bank
SO247839,26658,CreditCard,04-10-2024,P28042,39750,LDE10739,Axis
SO247840,30801,Cash,04-10-2024,P28043,9077,,NetCash
SO247841,29464,BankTransfer,04-10-2024,P28044,281000,,Axis
SO247842,28213,BankTransferEMI,04-10-2024,P28045,29160,LDE10742,ICICI
SO247843,30829,DebitCard,04-10-2024,P28046,124150,,Andhra Bank
SO247844,26689,Cash,04-10-2024,P28047,92800,,NetCash
SO247845,30622,BankTransferEMI,04-10-2024,P28048,47250,LDE10745,Canara Bank
SO247846,27563,AutoDebitEMI,04-10-2024,P28049,22650,LDE10746,Axis
SO247847,26950,CreditCard,04-10-2024,P28050,29550,LDE10747,Andhra Bank
SO247848,26449,CreditCard,04-10-2024,P28051,13350,LDE10748,Andhra Bank
SO247849,27290,Cash,04-10-2024,P28052,64500,,NetCash
SO247850,25321,UPI,04-10-2024,P28053,53100,LDE10750,ICICI
SO247851,25600,DebitCard,04-10-2024,P28054,85090,,Andhra Bank
SO247852,29159,BankTransfer,04-10-2024,P28055,194840,,Andhra Bank
SO247853,30867,CreditCard,04-10-2024,P28056,21525,LDE10753,ICICI
SO247854,28678,Cash,04-10-2024,P28057,85540,,NetCash
SO247855,31024,DebitCard,04-10-2024,P28058,76438,,HDFC
SO247856,26186,DebitCard,05-10-2024,P28059,80950,,Axis
SO247857,27815,Cash,05-10-2024,P28060,49000,,NetCash
SO247858,26398,Cash,05-10-2024,P28061,122000,,NetCash
SO247859,27299,Cash,05-10-2024,P28062,55023,,NetCash
SO247860,29268,UPI,05-10-2024,P28063,21750,LDE10760,ICICI
SO247861,25773,BankTransferEMI,05-10-2024,P28064,20400,LDE10761,HDFC
SO247862,27609,UPI,05-10-2024,P28065,19200,LDE10762,ICICI
SO247863,25249,CreditCard,05-10-2024,P28066,21450,LDE10763,Canara Bank
SO247864,25027,AutoDebitEMI,05-10-2024,P28067,91800,LDE10764,Andhra Bank
SO247865,30683,AutoDebitEMI,05-10-2024,P28068,79800,LDE10765,ICICI
SO247866,28765,BankTransferEMI,05-10-2024,P28069,22950,LDE10766,ICICI
SO247867,25463,BankTransferEMI,05-10-2024,P28070,15958.8,LDE10767,ICICI
SO247868,26354,UPI,05-10-2024,P28071,17592,LDE10768,Canara Bank
SO247869,30795,UPI,05-10-2024,P28072,79800,LDE10769,Andhra Bank
SO247870,26808,Cash,05-10-2024,P28073,109000,,NetCash
SO247871,28978,CreditCard,05-10-2024,P28074,22200,LDE10771,HDFC
SO247872,25415,Cash,05-10-2024,P28075,122000,,NetCash
SO247873,25205,DebitCard,05-10-2024,P28076,68950,,HDFC
SO247874,26272,UPI,05-10-2024,P28077,20073.6,LDE10774,ICICI
SO247875,30757,Cash,05-10-2024,P28078,75500,,NetCash
SO247876,27839,CreditCard,05-10-2024,P28079,50850,LDE10776,HDFC
SO247877,25494,BankTransfer,05-10-2024,P28080,109500,,Axis
SO247878,29871,AutoDebitEMI,05-10-2024,P28081,32250,LDE10778,Canara Bank
SO247879,26142,BankTransfer,05-10-2024,P28082,98490,,Andhra Bank
SO247880,27213,Cash,05-10-2024,P28083,69500,,NetCash
SO247881,25666,AutoDebitEMI,05-10-2024,P28084,19050,LDE10781,Canara Bank
SO247882,30710,AutoDebitEMI,05-10-2024,P28085,40200,LDE10782,ICICI
SO247883,29477,BankTransfer,05-10-2024,P28086,109500,,Andhra Bank
SO247884,29329,BankTransferEMI,06-10-2024,P28087,21750,LDE10784,Axis
SO247885,26242,AutoDebitEMI,06-10-2024,P28088,25629,LDE10785,Andhra Bank
SO247886,29824,DebitCard,06-10-2024,P28089,85430,,Axis
SO247887,30532,DebitCard,06-10-2024,P28090,94000,,HDFC
SO247888,27032,UPI,06-10-2024,P28091,56952,LDE10788,HDFC
SO247889,29924,CreditCard,06-10-2024,P28092,21600,LDE10789,HDFC
SO247890,30036,BankTransferEMI,06-10-2024,P28093,34200,LDE10790,HDFC
SO247891,29091,AutoDebitEMI,06-10-2024,P28094,20400,LDE10791,HDFC
SO247892,30641,Cash,06-10-2024,P28095,98020,,NetCash
SO247893,29959,AutoDebitEMI,06-10-2024,P28096,21000,LDE10793,Canara Bank
SO247894,27983,BankTransferEMI,06-10-2024,P28097,25779,LDE10794,HDFC
SO247895,27388,CreditCard,06-10-2024,P28098,27003,LDE10795,Andhra Bank
SO247896,25617,CreditCard,06-10-2024,P28099,39049.2,LDE10796,Canara Bank
SO247897,30235,BankTransferEMI,06-10-2024,P28100,32850,LDE10797,Andhra Bank
SO247898,25794,DebitCard,06-10-2024,P28101,9077,,Axis
SO247899,28257,BankTransfer,06-10-2024,P28102,226500,,Axis
SO247900,30790,CreditCard,06-10-2024,P28103,20691,LDE10800,Axis
SO247901,25701,BankTransferEMI,06-10-2024,P28104,25779,LDE10801,Andhra Bank
SO247902,28060,UPI,06-10-2024,P28105,33150,LDE10802,Axis
SO247903,30751,AutoDebitEMI,06-10-2024,P28106,23100,LDE10803,Andhra Bank
SO247904,27482,Cash,06-10-2024,P28107,124150,,NetCash
SO247905,25542,BankTransferEMI,06-10-2024,P28108,38899.2,LDE10805,Axis
SO247906,27457,DebitCard,06-10-2024,P28109,67000,,Andhra Bank
SO247907,27689,UPI,06-10-2024,P28110,26397,LDE10807,ICICI
SO247908,26201,DebitCard,06-10-2024,P28111,53500,,ICICI
SO247909,25218,AutoDebitEMI,06-10-2024,P28112,20699.7,LDE10809,Andhra Bank
SO247910,29097,UPI,06-10-2024,P28113,23244.3,LDE10810,Canara Bank
SO247911,29005,DebitCard,06-10-2024,P28114,55732,,HDFC
SO247912,28234,BankTransfer,07-10-2024,P28115,74500,,Axis
SO247913,26671,BankTransferEMI,07-10-2024,P28116,39600,LDE10813,ICICI
SO247914,26593,UPI,07-10-2024,P28117,38899.2,LDE10814,Canara Bank
SO247915,28544,BankTransfer,07-10-2024,P28118,116000,,Andhra Bank
SO247916,26346,Cash,07-10-2024,P28119,93500,,NetCash
SO247917,29186,BankTransferEMI,07-10-2024,P28120,23400,LDE10817,HDFC
SO247918,28781,CreditCard,07-10-2024,P28121,26250,LDE10818,Andhra Bank
SO247919,26676,BankTransferEMI,07-10-2024,P28122,20976,LDE10819,Andhra Bank
SO247920,27740,UPI,07-10-2024,P28123,22200,LDE10820,HDFC
SO247921,28234,UPI,07-10-2024,P28124,14700,LDE10821,ICICI
SO247922,25551,DebitCard,07-10-2024,P28125,147500,,HDFC
SO247923,25712,DebitCard,07-10-2024,P28126,206000,,HDFC
SO247924,29424,Cash,07-10-2024,P28127,110665,,NetCash
SO247925,29649,CreditCard,07-10-2024,P28128,54471,LDE10825,Andhra Bank
SO247926,30399,BankTransfer,07-10-2024,P28129,85930,,Andhra Bank
SO247927,29486,AutoDebitEMI,07-10-2024,P28130,61800,LDE10827,Andhra Bank
SO247928,28286,CreditCard,07-10-2024,P28131,24900,LDE10828,HDFC
SO247929,29579,UPI,07-10-2024,P28132,19350,LDE10829,ICICI
SO247930,28251,BankTransfer,07-10-2024,P28133,94000,,Axis
SO247931,25950,UPI,07-10-2024,P28134,22931.4,LDE10831,Axis
SO247932,27366,UPI,07-10-2024,P28135,19923.6,LDE10832,Canara Bank
SO247933,30767,Cash,07-10-2024,P28136,73000,,NetCash
SO247934,29669,UPI,07-10-2024,P28137,56802,LDE10834,Andhra Bank
SO247935,29271,AutoDebitEMI,07-10-2024,P28138,23999.7,LDE10835,Canara Bank
SO247936,26385,DebitCard,07-10-2024,P28139,97990,,HDFC
SO247937,26236,CreditCard,07-10-2024,P28140,32700,LDE10837,Canara Bank
SO247938,28188,AutoDebitEMI,07-10-2024,P28141,28341,LDE10838,Canara Bank
SO247939,30191,AutoDebitEMI,07-10-2024,P28142,22200,LDE10839,ICICI
SO247940,29703,Cash,08-10-2024,P28143,114000,,NetCash
SO247941,26112,BankTransferEMI,08-10-2024,P28144,33653.7,LDE10841,Axis
SO247942,25373,BankTransferEMI,08-10-2024,P28145,57150,LDE10842,HDFC
SO247943,30646,CreditCard,08-10-2024,P28146,14700,LDE10843,Canara Bank
SO247944,29430,UPI,08-10-2024,P28147,50700,LDE10844,Canara Bank
SO247945,25281,CreditCard,08-10-2024,P28148,61950,LDE10845,Axis
SO247946,29174,Cash,08-10-2024,P28149,266000,,NetCash
SO247947,26918,DebitCard,08-10-2024,P28150,80950,,Canara Bank
SO247948,26516,BankTransfer,08-10-2024,P28151,10077,,HDFC
SO247949,28599,AutoDebitEMI,08-10-2024,P28152,21750,LDE10849,ICICI
SO247950,29907,BankTransfer,08-10-2024,P28153,54500,,Andhra Bank
SO247951,30036,DebitCard,08-10-2024,P28154,124150,,ICICI
SO247952,28656,UPI,08-10-2024,P28155,21750,LDE10852,Andhra Bank
SO247953,30874,BankTransfer,08-10-2024,P28156,132500,,Axis
SO247954,29694,Cash,08-10-2024,P28157,98500,,NetCash
SO247955,26015,UPI,08-10-2024,P28158,56250,LDE10855,HDFC
SO247956,27874,Cash,08-10-2024,P28159,98500,,NetCash
SO247957,27001,AutoDebitEMI,08-10-2024,P28160,57000,LDE10857,Andhra Bank
SO247958,30511,BankTransferEMI,08-10-2024,P28161,25779,LDE10858,ICICI
SO247959,26753,UPI,08-10-2024,P28162,29400,LDE10859,ICICI
SO247960,28484,BankTransferEMI,08-10-2024,P28163,25662,LDE10860,Axis
SO247961,26792,CreditCard,08-10-2024,P28164,54621,LDE10861,Andhra Bank
SO247962,28875,BankTransferEMI,08-10-2024,P28165,22650,LDE10862,Andhra Bank
SO247963,29111,DebitCard,08-10-2024,P28166,71500,,HDFC
SO247964,30234,DebitCard,08-10-2024,P28167,81000,,ICICI
SO247965,30284,BankTransfer,08-10-2024,P28168,130164,,HDFC
SO247966,29605,DebitCard,08-10-2024,P28169,78000,,HDFC
SO247967,25386,CreditCard,08-10-2024,P28170,24825,LDE10867,Axis
SO247968,26589,UPI,09-10-2024,P28171,21150,LDE10868,Axis
SO247969,30450,Cash,09-10-2024,P28172,136546,,NetCash
SO247970,25037,DebitCard,09-10-2024,P28173,97520,,Canara Bank
SO247971,25340,BankTransferEMI,09-10-2024,P28174,20550,LDE10871,ICICI
SO247972,26425,UPI,09-10-2024,P28175,34800,LDE10872,ICICI
SO247973,28673,UPI,09-10-2024,P28176,54720,LDE10873,ICICI
SO247974,30983,AutoDebitEMI,09-10-2024,P28177,20691,LDE10874,ICICI
SO247975,28433,CreditCard,09-10-2024,P28178,25629,LDE10875,ICICI
SO247976,30996,AutoDebitEMI,09-10-2024,P28179,24900,LDE10876,Canara Bank
SO247977,28857,BankTransfer,09-10-2024,P28180,77500,,ICICI
SO247978,27996,BankTransferEMI,09-10-2024,P28181,29397,LDE10878,ICICI
SO247979,27673,BankTransferEMI,09-10-2024,P28182,25662,LDE10879,Axis
SO247980,25707,BankTransferEMI,09-10-2024,P28183,19200,LDE10880,Andhra Bank
SO247981,31049,BankTransfer,09-10-2024,P28184,104904,,Canara Bank
SO247982,30210,UPI,09-10-2024,P28185,24000,LDE10882,Axis
SO247983,27115,Cash,09-10-2024,P28186,109000,,NetCash
SO247984,27089,Cash,09-10-2024,P28187,107500,,NetCash
SO247985,30798,BankTransfer,09-10-2024,P28188,70500,,Andhra Bank
SO247986,25057,BankTransfer,09-10-2024,P28189,73500,,Andhra Bank
SO247987,25173,BankTransferEMI,09-10-2024,P28190,54720,LDE10887,Axis
SO247988,29708,AutoDebitEMI,09-10-2024,P28191,22500,LDE10888,HDFC
SO247989,26163,CreditCard,09-10-2024,P28192,23085,LDE10889,ICICI
SO247990,27198,UPI,09-10-2024,P28193,27990,LDE10890,Andhra Bank
SO247991,28183,CreditCard,09-10-2024,P28194,16506.9,LDE10891,ICICI
SO247992,29632,BankTransferEMI,09-10-2024,P28195,16350,LDE10892,ICICI
SO247993,25146,DebitCard,09-10-2024,P28196,55732,,Canara Bank
SO247994,30906,UPI,09-10-2024,P28197,47100,LDE10894,Canara Bank
SO247995,26642,DebitCard,09-10-2024,P28198,81000,,Andhra Bank
SO247996,28923,BankTransferEMI,10-10-2024,P28199,27637.5,LDE10896,Andhra Bank
SO247997,26331,AutoDebitEMI,10-10-2024,P28200,24750,LDE10897,HDFC
SO247998,25927,BankTransferEMI,10-10-2024,P28201,47833.5,LDE10898,ICICI
SO247999,26887,Cash,10-10-2024,P28202,68470,,NetCash
SO248000,25380,DebitCard,10-10-2024,P28203,77481,,HDFC
SO248001,30781,BankTransfer,10-10-2024,P28204,97200,,ICICI
SO248002,30889,DebitCard,10-10-2024,P28205,83500,,ICICI
SO248003,26653,CreditCard,10-10-2024,P28206,32700,LDE10903,Canara Bank
SO248004,29836,BankTransferEMI,10-10-2024,P28207,10350,LDE10904,Axis
SO248005,30209,CreditCard,10-10-2024,P28208,59250,LDE10905,ICICI
SO248006,29198,CreditCard,10-10-2024,P28209,57750,LDE10906,Canara Bank
SO248007,27752,DebitCard,10-10-2024,P28210,206500,,ICICI
SO248008,29839,BankTransfer,10-10-2024,P28211,115000,,Canara Bank
SO248009,30718,BankTransfer,10-10-2024,P28212,82750,,Axis
SO248010,25976,UPI,10-10-2024,P28213,38100,LDE10910,Canara Bank
SO248011,25269,AutoDebitEMI,10-10-2024,P28214,27300,LDE10911,Axis
SO248012,30983,Cash,10-10-2024,P28215,190000,,NetCash
SO248013,25251,DebitCard,10-10-2024,P28216,94970,,ICICI
SO248014,25438,AutoDebitEMI,10-10-2024,P28217,91800,LDE10914,ICICI
SO248015,28527,BankTransfer,10-10-2024,P28218,116000,,ICICI
SO248016,27017,UPI,10-10-2024,P28219,20691,LDE10916,Andhra Bank
SO248017,30496,AutoDebitEMI,10-10-2024,P28220,21750,LDE10917,Canara Bank
SO248018,25361,CreditCard,10-10-2024,P28221,36864.9,LDE10918,Andhra Bank
SO248019,29333,BankTransfer,10-10-2024,P28222,80000,,Canara Bank
SO248020,26004,BankTransfer,10-10-2024,P28223,10077,,Canara Bank
SO248021,27603,BankTransfer,10-10-2024,P28224,157500,,Andhra Bank
SO248022,29993,BankTransferEMI,10-10-2024,P28225,21600,LDE10922,HDFC
SO248023,29091,AutoDebitEMI,10-10-2024,P28226,20400,LDE10923,Axis
SO248024,26287,CreditCard,11-10-2024,P28227,22050,LDE10924,Axis
SO248025,29233,AutoDebitEMI,11-10-2024,P28228,23550,LDE10925,Canara Bank
SO248026,27827,Cash,11-10-2024,P28229,122883,,NetCash
SO248027,26552,Cash,11-10-2024,P28230,109000,,NetCash
SO248028,25483,Cash,11-10-2024,P28231,132000,,NetCash
SO248029,29911,BankTransfer,11-10-2024,P28232,151999,,Axis
SO248030,26528,UPI,11-10-2024,P28233,20700,LDE10930,Axis
SO248031,26541,UPI,11-10-2024,P28234,85800,LDE10931,ICICI
SO248032,30425,DebitCard,11-10-2024,P28235,96070,,Canara Bank
SO248033,27794,BankTransferEMI,11-10-2024,P28236,20550,LDE10933,Axis
SO248034,30715,BankTransferEMI,11-10-2024,P28237,44100,LDE10934,Canara Bank
SO248035,29293,Cash,11-10-2024,P28238,76950,,NetCash
SO248036,27014,UPI,11-10-2024,P28239,22931.4,LDE10936,Axis
SO248037,29355,AutoDebitEMI,11-10-2024,P28240,32250,LDE10937,Canara Bank
SO248038,30836,Cash,11-10-2024,P28241,55523,,NetCash
SO248039,28634,UPI,11-10-2024,P28242,29256,LDE10939,Andhra Bank
SO248040,29780,BankTransfer,11-10-2024,P28243,76438,,HDFC
SO248041,29966,AutoDebitEMI,11-10-2024,P28244,33750,LDE10941,HDFC
SO248042,28325,UPI,11-10-2024,P28245,14734.2,LDE10942,Canara Bank
SO248043,27166,UPI,11-10-2024,P28246,27981,LDE10943,HDFC
SO248044,26775,CreditCard,11-10-2024,P28247,20865,LDE10944,HDFC
SO248045,26595,BankTransfer,11-10-2024,P28248,169000,,HDFC
SO248046,29616,AutoDebitEMI,11-10-2024,P28249,22200,LDE10946,Andhra Bank
SO248047,28141,UPI,11-10-2024,P28250,69300,LDE10947,HDFC
SO248048,27570,CreditCard,11-10-2024,P28251,56952,LDE10948,Andhra Bank
SO248049,30531,AutoDebitEMI,11-10-2024,P28252,54621,LDE10949,Axis
SO248050,27590,Cash,11-10-2024,P28253,192500,,NetCash
SO248051,26713,Cash,11-10-2024,P28254,92625,,NetCash
SO248052,25974,Cash,12-10-2024,P28255,54500,,NetCash
SO248053,26105,BankTransfer,12-10-2024,P28256,98000,,Axis
SO248054,28145,UPI,12-10-2024,P28257,22650,LDE10954,Axis
SO248055,26358,BankTransferEMI,12-10-2024,P28258,23550,LDE10955,Canara Bank
SO248056,28712,Cash,12-10-2024,P28259,152499,,NetCash
SO248057,27437,BankTransferEMI,12-10-2024,P28260,23999.7,LDE10957,HDFC
SO248058,26133,UPI,12-10-2024,P28261,50700,LDE10958,Canara Bank
