SalesID,CustID,PaymentMethod,Payment Date,PaymentID,PaymentAmount,LoanID,Bank Name
SO239419,19718,BankTransfer,29-11-2023,P19403,68950,,ICICI
SO239420,23365,CreditCard,29-11-2023,P19404,27343.2,LDC11320,Canara Bank
SO239421,18755,AutoDebitEMI,29-11-2023,P19405,12991.2,LDC11321,Canara Bank
SO239422,21016,AutoDebitEMI,29-11-2023,P19406,58452,LDC11322,HDFC
SO239423,21579,DebitCard,29-11-2023,P19407,151999,,HDFC
SO239424,24524,BankTransfer,30-11-2023,P19408,82500,,Axis
SO239425,19820,AutoDebitEMI,30-11-2023,P19409,22350,LDC11325,Canara Bank
SO239426,22510,UPI,30-11-2023,P19410,22650,LDC11326,Axis
SO239427,18479,CreditCard,30-11-2023,P19411,22359,LDC11327,HDFC
SO239428,19984,Cash,30-11-2023,P19412,78000,,NetCash
SO239429,21636,CreditCard,30-11-2023,P19413,47100,LDC11329,HDFC
SO239430,22385,UPI,30-11-2023,P19414,24750,LDC11330,Canara Bank
SO239431,21835,DebitCard,30-11-2023,P19415,182000,,HDFC
SO239432,20822,CreditCard,30-11-2023,P19416,20700,LDC11332,Andhra Bank
SO239433,24181,UPI,30-11-2023,P19417,24150,LDC11333,Axis
SO239434,22398,UPI,30-11-2023,P19418,14884.2,LDC11334,Canara Bank
SO239435,24078,Cash,30-11-2023,P19419,157000,,NetCash
SO239436,20179,BankTransfer,30-11-2023,P19420,147500,,Axis
SO239437,22545,CreditCard,30-11-2023,P19421,27831,LDC11337,ICICI
SO239438,23765,DebitCard,30-11-2023,P19422,53500,,Axis
SO239439,20194,AutoDebitEMI,30-11-2023,P19423,18792,LDC11339,Axis
SO239440,22574,DebitCard,30-11-2023,P19424,70500,,Axis
SO239441,19981,BankTransferEMI,30-11-2023,P19425,22950,LDC11341,Canara Bank
SO239442,18633,CreditCard,30-11-2023,P19426,27840,LDC11342,Axis
SO239443,19675,DebitCard,30-11-2023,P19427,75500,,ICICI
SO239444,20071,BankTransfer,30-11-2023,P19428,190500,,Andhra Bank
SO239445,18236,DebitCard,30-11-2023,P19429,59140,,Andhra Bank
SO239446,22429,Cash,30-11-2023,P19430,132500,,NetCash
SO239447,20114,CreditCard,30-11-2023,P19431,17742,LDC11347,Andhra Bank
SO239448,24023,Cash,30-11-2023,P19432,78000,,NetCash
SO239449,18850,BankTransferEMI,30-11-2023,P19433,14734.2,LDC11349,Andhra Bank
SO239450,23300,CreditCard,30-11-2023,P19434,23100,LDC11350,HDFC
SO239451,21526,AutoDebitEMI,30-11-2023,P19435,20550,LDC11351,Andhra Bank
SO239452,18731,UPI,01-12-2023,P19436,33600,LDC11352,ICICI
SO239453,18594,BankTransferEMI,01-12-2023,P19437,43200,LDC11353,HDFC
SO239454,22120,Cash,01-12-2023,P19438,157000,,NetCash
SO239455,20189,Cash,01-12-2023,P19439,109000,,NetCash
SO239456,22957,BankTransferEMI,01-12-2023,P19440,32850,LDC11356,HDFC
SO239457,21925,UPI,01-12-2023,P19441,16869.6,LDC11357,Axis
SO239458,22366,BankTransfer,01-12-2023,P19442,82230,,HDFC
SO239459,18934,BankTransfer,01-12-2023,P19443,78500,,Andhra Bank
SO239460,18743,Cash,01-12-2023,P19444,90510,,NetCash
SO239461,23874,UPI,01-12-2023,P19445,26397,LDC11361,Axis
SO239462,22038,UPI,01-12-2023,P19446,23099.7,LDC11362,ICICI
SO239463,22345,AutoDebitEMI,01-12-2023,P19447,39741,LDC11363,ICICI
SO239464,24757,DebitCard,01-12-2023,P19448,226500,,Axis
SO239465,19643,DebitCard,01-12-2023,P19449,306000,,Axis
SO239466,22101,BankTransferEMI,01-12-2023,P19450,27750,LDC11366,Andhra Bank
SO239467,23353,DebitCard,01-12-2023,P19451,123383,,Andhra Bank
SO239468,24215,CreditCard,01-12-2023,P19452,26397,LDC11368,Andhra Bank
SO239469,24623,CreditCard,01-12-2023,P19453,67950,LDC11369,Canara Bank
SO239470,18951,BankTransferEMI,01-12-2023,P19454,28821,LDC11370,Canara Bank
SO239471,21844,DebitCard,01-12-2023,P19455,85430,,Axis
SO239472,19764,BankTransfer,01-12-2023,P19456,226000,,Canara Bank
SO239473,19345,UPI,01-12-2023,P19457,10200,LDC11373,Canara Bank
SO239474,24867,DebitCard,01-12-2023,P19458,189340,,HDFC
SO239475,20026,CreditCard,01-12-2023,P19459,25812,LDC11375,Andhra Bank
SO239476,23895,AutoDebitEMI,01-12-2023,P19460,26250,LDC11376,Andhra Bank
SO239477,20597,BankTransfer,01-12-2023,P19461,9077,,Andhra Bank
SO239478,19553,BankTransferEMI,01-12-2023,P19462,50850,LDC11378,Canara Bank
SO239479,24767,CreditCard,01-12-2023,P19463,25662,LDC11379,Axis
SO239480,23054,BankTransferEMI,02-12-2023,P19464,20685,LDC11380,Axis
SO239481,19539,BankTransferEMI,02-12-2023,P19465,24600,LDC11381,ICICI
SO239482,21866,BankTransfer,02-12-2023,P19466,85930,,Andhra Bank
SO239483,22105,CreditCard,02-12-2023,P19467,34800,LDC11383,Canara Bank
SO239484,19376,Cash,02-12-2023,P19468,62640,,NetCash
SO239485,20259,BankTransferEMI,02-12-2023,P19469,34650,LDC11385,ICICI
SO239486,24705,CreditCard,02-12-2023,P19470,85950,LDC11386,Andhra Bank
SO239487,18996,BankTransferEMI,02-12-2023,P19471,54750,LDC11387,Axis
SO239488,22650,AutoDebitEMI,02-12-2023,P19472,22350,LDC11388,Axis
SO239489,21905,BankTransferEMI,02-12-2023,P19473,34500,LDC11389,ICICI
SO239490,24300,CreditCard,02-12-2023,P19474,39891,LDC11390,Axis
SO239491,21069,UPI,02-12-2023,P19475,36750,LDC11391,Axis
SO239492,23999,BankTransfer,02-12-2023,P19476,116500,,Axis
SO239493,20613,BankTransfer,02-12-2023,P19477,91144,,HDFC
SO239494,21688,DebitCard,02-12-2023,P19478,109000,,HDFC
SO239495,19982,UPI,02-12-2023,P19479,20685,LDC11395,Canara Bank
SO239496,20454,Cash,02-12-2023,P19480,206000,,NetCash
SO239497,23643,BankTransferEMI,02-12-2023,P19481,32340.6,LDC11397,ICICI
SO239498,18658,CreditCard,02-12-2023,P19482,40350,LDC11398,Axis
SO239499,23547,CreditCard,02-12-2023,P19483,21000,LDC11399,Andhra Bank
SO239500,18714,Cash,02-12-2023,P19484,97200,,NetCash
SO239501,23130,AutoDebitEMI,02-12-2023,P19485,22931.4,LDC11401,Canara Bank
SO239502,24573,UPI,02-12-2023,P19486,13350,LDC11402,Axis
SO239503,24023,AutoDebitEMI,02-12-2023,P19487,21150,LDC11403,HDFC
SO239504,23888,BankTransfer,02-12-2023,P19488,43304,,Canara Bank
SO239505,22863,AutoDebitEMI,02-12-2023,P19489,32850,LDC11405,Canara Bank
SO239506,20229,BankTransfer,02-12-2023,P19490,306000,,ICICI
SO239507,20277,UPI,02-12-2023,P19491,23100,LDC11407,Canara Bank
SO239508,18542,BankTransfer,03-12-2023,P19492,130238,,HDFC
SO239509,19748,BankTransfer,03-12-2023,P19493,286000,,HDFC
SO239510,20178,UPI,03-12-2023,P19494,24600,LDC11410,Canara Bank
SO239511,23989,Cash,03-12-2023,P19495,66440,,NetCash
SO239512,21449,AutoDebitEMI,03-12-2023,P19496,61950,LDC11412,ICICI
SO239513,18087,BankTransfer,03-12-2023,P19497,157500,,ICICI
SO239514,24633,CreditCard,03-12-2023,P19498,85950,LDC11414,Andhra Bank
SO239515,20945,UPI,03-12-2023,P19499,82800,LDC11415,ICICI
SO239516,23459,CreditCard,03-12-2023,P19500,2873.1,LDC11416,Canara Bank
SO239517,19166,DebitCard,03-12-2023,P19501,98020,,Axis
SO239518,18237,BankTransfer,03-12-2023,P19502,69000,,Andhra Bank
SO239519,24067,DebitCard,03-12-2023,P19503,94500,,Axis
SO239520,21568,DebitCard,03-12-2023,P19504,76500,,Andhra Bank
SO239521,22163,Cash,03-12-2023,P19505,116500,,NetCash
SO239522,22628,Cash,03-12-2023,P19506,68970,,NetCash
SO239523,21373,AutoDebitEMI,03-12-2023,P19507,53250,LDC11423,Andhra Bank
SO239524,18790,AutoDebitEMI,03-12-2023,P19508,34596.3,LDC11424,HDFC
SO239525,23259,AutoDebitEMI,03-12-2023,P19509,20850,LDC11425,Canara Bank
SO239526,18342,BankTransferEMI,03-12-2023,P19510,84450,LDC11426,ICICI
SO239527,24748,UPI,03-12-2023,P19511,24150,LDC11427,Andhra Bank
SO239528,22549,BankTransferEMI,03-12-2023,P19512,29160,LDC11428,Axis
SO239529,21125,CreditCard,03-12-2023,P19513,67950,LDC11429,Andhra Bank
SO239530,21509,AutoDebitEMI,03-12-2023,P19514,53100,LDC11430,Axis
SO239531,18159,CreditCard,03-12-2023,P19515,16350,LDC11431,Axis
SO239532,18006,CreditCard,03-12-2023,P19516,18900,LDC11432,Canara Bank
SO239533,24671,UPI,03-12-2023,P19517,84450,LDC11433,ICICI
SO239534,22859,BankTransferEMI,03-12-2023,P19518,20700,LDC11434,Canara Bank
SO239535,19449,CreditCard,03-12-2023,P19519,18900,LDC11435,Canara Bank
SO239536,23720,AutoDebitEMI,04-12-2023,P19520,21000,LDC11436,Andhra Bank
SO239537,21292,AutoDebitEMI,04-12-2023,P19521,23100,LDC11437,Axis
SO239538,19522,UPI,04-12-2023,P19522,21000,LDC11438,Axis
SO239539,23187,CreditCard,04-12-2023,P19523,37200,LDC11439,Canara Bank
SO239540,24410,CreditCard,04-12-2023,P19524,24000,LDC11440,Andhra Bank
SO239541,20821,BankTransferEMI,04-12-2023,P19525,28341,LDC11441,ICICI
SO239542,18884,Cash,04-12-2023,P19526,98020,,NetCash
SO239543,19031,AutoDebitEMI,04-12-2023,P19527,40350,LDC11443,HDFC
SO239544,22341,BankTransfer,04-12-2023,P19528,98000,,Axis
SO239545,22875,Cash,04-12-2023,P19529,34500,,NetCash
SO239546,18689,BankTransfer,04-12-2023,P19530,96750,,Canara Bank
SO239547,21750,BankTransferEMI,04-12-2023,P19531,24600,LDC11447,ICICI
SO239548,24506,BankTransfer,04-12-2023,P19532,72620,,Canara Bank
SO239549,23539,Cash,04-12-2023,P19533,192500,,NetCash
SO239550,24089,BankTransferEMI,04-12-2023,P19534,53100,LDC11450,HDFC
SO239551,21503,DebitCard,04-12-2023,P19535,76500,,Axis
SO239552,23985,UPI,04-12-2023,P19536,39891,LDC11452,Andhra Bank
SO239553,19549,BankTransfer,04-12-2023,P19537,157000,,HDFC
SO239554,20662,DebitCard,04-12-2023,P19538,92800,,Axis
SO239555,18958,UPI,04-12-2023,P19539,27600,LDC11455,HDFC
SO239556,21798,BankTransferEMI,04-12-2023,P19540,32250,LDC11456,Axis
SO239557,21376,DebitCard,04-12-2023,P19541,75000,,ICICI
SO239558,22942,UPI,04-12-2023,P19542,21750,LDC11458,HDFC
SO239559,18070,DebitCard,04-12-2023,P19543,98500,,HDFC
SO239560,19481,BankTransfer,04-12-2023,P19544,70000,,Andhra Bank
SO239561,23702,BankTransfer,04-12-2023,P19545,98020,,Andhra Bank
SO239562,19077,Cash,04-12-2023,P19546,58640,,NetCash
SO239563,19446,CreditCard,04-12-2023,P19547,14884.2,LDC11463,Canara Bank
SO239564,18773,AutoDebitEMI,05-12-2023,P19548,14449.2,LDC11464,Axis
SO239565,18825,CreditCard,05-12-2023,P19549,27750,LDC11465,HDFC
SO239566,24248,Cash,05-12-2023,P19550,147500,,NetCash
SO239567,22745,DebitCard,05-12-2023,P19551,69000,,ICICI
SO239568,24908,UPI,05-12-2023,P19552,29050.5,LDC11468,Axis
SO239569,23408,BankTransferEMI,05-12-2023,P19553,53100,LDC11469,Axis
SO239570,21885,BankTransferEMI,05-12-2023,P19554,59100,LDC11470,HDFC
SO239571,23815,Cash,05-12-2023,P19555,72000,,NetCash
SO239572,20198,Cash,05-12-2023,P19556,68950,,NetCash
SO239573,18294,UPI,05-12-2023,P19557,29397,LDC11473,Canara Bank
SO239574,20469,UPI,05-12-2023,P19558,37350,LDC11474,Andhra Bank
SO239575,19561,BankTransfer,05-12-2023,P19559,69000,,HDFC
SO239576,24702,AutoDebitEMI,05-12-2023,P19560,43350,LDC11476,ICICI
SO239577,21859,AutoDebitEMI,05-12-2023,P19561,27840,LDC11477,HDFC
SO239578,23953,DebitCard,05-12-2023,P19562,82730,,HDFC
SO239579,22669,BankTransferEMI,05-12-2023,P19563,34950,LDC11479,Canara Bank
SO239580,23025,BankTransferEMI,05-12-2023,P19564,56250,LDC11480,Canara Bank
SO239581,18490,Cash,05-12-2023,P19565,70500,,NetCash
SO239582,22512,BankTransferEMI,05-12-2023,P19566,23250,LDC11482,Canara Bank
SO239583,23544,DebitCard,05-12-2023,P19567,74500,,Axis
SO239584,22084,BankTransfer,05-12-2023,P19568,107000,,Andhra Bank
SO239585,23671,BankTransfer,05-12-2023,P19569,78000,,Canara Bank
SO239586,18726,CreditCard,05-12-2023,P19570,29550,LDC11486,Canara Bank
SO239587,22934,DebitCard,05-12-2023,P19571,98000,,Axis
SO239588,21128,AutoDebitEMI,05-12-2023,P19572,34746.3,LDC11488,ICICI
SO239589,19070,AutoDebitEMI,05-12-2023,P19573,23100,LDC11489,HDFC
SO239590,20901,Cash,05-12-2023,P19574,226000,,NetCash
SO239591,18821,CreditCard,05-12-2023,P19575,84450,LDC11491,ICICI
SO239592,24048,DebitCard,06-12-2023,P19576,152499,,Andhra Bank
SO239593,24283,UPI,06-12-2023,P19577,13234.2,LDC11493,Axis
SO239594,22907,BankTransfer,06-12-2023,P19578,157000,,Canara Bank
SO239595,23174,UPI,06-12-2023,P19579,40200,LDC11495,Axis
SO239596,21456,AutoDebitEMI,06-12-2023,P19580,54450,LDC11496,ICICI
SO239597,20436,BankTransferEMI,06-12-2023,P19581,27900,LDC11497,ICICI
SO239598,24893,BankTransfer,06-12-2023,P19582,73500,,Axis
SO239599,22494,AutoDebitEMI,06-12-2023,P19583,31621.2,LDC11499,Axis
SO239600,20893,BankTransfer,06-12-2023,P19584,151999,,Canara Bank
SO239601,20025,Cash,06-12-2023,P19585,182000,,NetCash
SO239602,22104,Cash,06-12-2023,P19586,91000,,NetCash
SO239603,21468,DebitCard,06-12-2023,P19587,107802,,ICICI
SO239604,19787,CreditCard,06-12-2023,P19588,15900,LDC11504,Canara Bank
SO239605,23960,CreditCard,06-12-2023,P19589,31621.2,LDC11505,Axis
SO239606,21256,CreditCard,06-12-2023,P19590,56802,LDC11506,Andhra Bank
SO239607,18887,CreditCard,06-12-2023,P19591,26700,LDC11507,HDFC
SO239608,23775,BankTransfer,06-12-2023,P19592,112679,,Andhra Bank
SO239609,18014,DebitCard,06-12-2023,P19593,80950,,ICICI
SO239610,22430,DebitCard,06-12-2023,P19594,78500,,Axis
SO239611,21554,UPI,06-12-2023,P19595,24285,LDC11511,Axis
SO239612,20756,CreditCard,06-12-2023,P19596,27493.2,LDC11512,HDFC
SO239613,20350,AutoDebitEMI,06-12-2023,P19597,27343.2,LDC11513,Andhra Bank
SO239614,18702,DebitCard,06-12-2023,P19598,68950,,Axis
SO239615,23087,Cash,06-12-2023,P19599,76938,,NetCash
SO239616,21192,DebitCard,06-12-2023,P19600,91000,,HDFC
SO239617,21043,CreditCard,06-12-2023,P19601,21636,LDC11517,HDFC
SO239618,18016,UPI,06-12-2023,P19602,20850,LDC11518,Andhra Bank
SO239619,24991,UPI,06-12-2023,P19603,28491,LDC11519,ICICI
SO239620,22898,Cash,07-12-2023,P19604,130164,,NetCash
SO239621,18358,Cash,07-12-2023,P19605,69000,,NetCash
SO239622,24729,DebitCard,07-12-2023,P19606,69500,,Axis
SO239623,21591,DebitCard,07-12-2023,P19607,177000,,Andhra Bank
SO239624,24722,UPI,07-12-2023,P19608,19923.6,LDC11524,Axis
SO239625,20970,DebitCard,07-12-2023,P19609,73980,,Canara Bank
SO239626,20921,Cash,07-12-2023,P19610,92770,,NetCash
SO239627,23576,AutoDebitEMI,07-12-2023,P19611,19932,LDC11527,ICICI
SO239628,18810,UPI,07-12-2023,P19612,21600,LDC11528,Canara Bank
SO239629,18192,BankTransferEMI,07-12-2023,P19613,20535,LDC11529,Axis
SO239630,24903,CreditCard,07-12-2023,P19614,16350,LDC11530,Andhra Bank
SO239631,23283,Cash,07-12-2023,P19615,94970,,NetCash
SO239632,24216,CreditCard,07-12-2023,P19616,32850,LDC11532,Andhra Bank
SO239633,19897,BankTransfer,07-12-2023,P19617,78500,,Andhra Bank
SO239634,24033,CreditCard,07-12-2023,P19618,20699.7,LDC11534,Andhra Bank
SO239635,18655,AutoDebitEMI,07-12-2023,P19619,15549,LDC11535,Axis
SO239636,24331,UPI,07-12-2023,P19620,37200,LDC11536,ICICI
SO239637,19796,AutoDebitEMI,07-12-2023,P19621,24000,LDC11537,HDFC
SO239638,24575,UPI,07-12-2023,P19622,15549,LDC11538,Andhra Bank
SO239639,18186,CreditCard,07-12-2023,P19623,20541,LDC11539,Canara Bank
SO239640,20424,BankTransfer,07-12-2023,P19624,182900,,Andhra Bank
SO239641,22745,CreditCard,07-12-2023,P19625,57000,LDC11541,HDFC
SO239642,23661,BankTransferEMI,07-12-2023,P19626,33600,LDC11542,HDFC
SO239643,24954,AutoDebitEMI,07-12-2023,P19627,17742,LDC11543,Andhra Bank
SO239644,24833,Cash,07-12-2023,P19628,68999,,NetCash
SO239645,19919,Cash,07-12-2023,P19629,92770,,NetCash
SO239646,18993,AutoDebitEMI,07-12-2023,P19630,17742,LDC11546,Axis
SO239647,23039,DebitCard,07-12-2023,P19631,49614,,Axis
SO239648,24272,UPI,08-12-2023,P19632,14599.2,LDC11548,Canara Bank
SO239649,22953,Cash,08-12-2023,P19633,91000,,NetCash
SO239650,22681,Cash,08-12-2023,P19634,74000,,NetCash
SO239651,23226,Cash,08-12-2023,P19635,68450,,NetCash
SO239652,21656,CreditCard,08-12-2023,P19636,29010,LDC11552,HDFC
SO239653,22718,AutoDebitEMI,08-12-2023,P19637,32850,LDC11553,ICICI
SO239654,24699,BankTransfer,08-12-2023,P19638,73480,,Canara Bank
SO239655,20307,BankTransferEMI,08-12-2023,P19639,21375,LDC11555,Canara Bank
SO239656,24816,BankTransfer,08-12-2023,P19640,52330,,Canara Bank
SO239657,24112,DebitCard,08-12-2023,P19641,89500,,Axis
SO239658,22404,Cash,08-12-2023,P19642,93500,,NetCash
SO239659,24237,DebitCard,08-12-2023,P19643,98490,,Andhra Bank
SO239660,20656,UPI,08-12-2023,P19644,18900,LDC11560,HDFC
SO239661,23439,DebitCard,08-12-2023,P19645,107500,,Canara Bank
SO239662,18571,BankTransfer,08-12-2023,P19646,197500,,Axis
SO239663,23204,BankTransferEMI,08-12-2023,P19647,23999.7,LDC11563,Andhra Bank
SO239664,19636,UPI,08-12-2023,P19648,37245,LDC11564,ICICI
SO239665,22566,DebitCard,08-12-2023,P19649,112500,,Axis
SO239666,24169,Cash,08-12-2023,P19650,276000,,NetCash
SO239667,22267,DebitCard,08-12-2023,P19651,116500,,Andhra Bank
SO239668,22802,DebitCard,08-12-2023,P19652,276500,,Axis
SO239669,21471,UPI,08-12-2023,P19653,19050,LDC11569,Canara Bank
SO239670,18807,UPI,08-12-2023,P19654,32250,LDC11570,HDFC
SO239671,21195,DebitCard,08-12-2023,P19655,85090,,Axis
SO239672,24181,Cash,08-12-2023,P19656,112500,,NetCash
SO239673,21156,CreditCard,08-12-2023,P19657,20550,LDC11573,ICICI
SO239674,18421,UPI,08-12-2023,P19658,27003,LDC11574,Andhra Bank
SO239675,24950,Cash,08-12-2023,P19659,63500,,NetCash
SO239676,24541,UPI,09-12-2023,P19660,54450,LDC11576,Canara Bank
SO239677,22650,CreditCard,09-12-2023,P19661,54750,LDC11577,HDFC
SO239678,20169,BankTransferEMI,09-12-2023,P19662,27450,LDC11578,Canara Bank
SO239679,22206,AutoDebitEMI,09-12-2023,P19663,20699.7,LDC11579,Axis
SO239680,19384,BankTransferEMI,09-12-2023,P19664,91950,LDC11580,HDFC
SO239681,21603,Cash,09-12-2023,P19665,71750,,NetCash
SO239682,18204,BankTransferEMI,09-12-2023,P19666,20535,LDC11582,Andhra Bank
SO239683,19752,CreditCard,09-12-2023,P19667,20322,LDC11583,Canara Bank
SO239684,20667,Cash,09-12-2023,P19668,81500,,NetCash
SO239685,20872,Cash,09-12-2023,P19669,115000,,NetCash
SO239686,18241,UPI,09-12-2023,P19670,53250,LDC11586,Axis
SO239687,22733,DebitCard,09-12-2023,P19671,76999,,HDFC
SO239688,23451,CreditCard,09-12-2023,P19672,25812,LDC11588,ICICI
SO239689,21503,CreditCard,09-12-2023,P19673,20400,LDC11589,Canara Bank
SO239690,20450,BankTransfer,09-12-2023,P19674,122883,,Andhra Bank
SO239691,20969,CreditCard,09-12-2023,P19675,43350,LDC11591,Axis
SO239692,20665,AutoDebitEMI,09-12-2023,P19676,24300,LDC11592,ICICI
SO239693,18107,AutoDebitEMI,09-12-2023,P19677,37014.9,LDC11593,Canara Bank
SO239694,24615,UPI,09-12-2023,P19678,22800,LDC11594,Canara Bank
SO239695,20225,BankTransferEMI,09-12-2023,P19679,20250,LDC11595,ICICI
SO239696,19021,BankTransferEMI,09-12-2023,P19680,19932,LDC11596,Andhra Bank
SO239697,24026,AutoDebitEMI,09-12-2023,P19681,37095,LDC11597,Andhra Bank
SO239698,24949,Cash,09-12-2023,P19682,72500,,NetCash
SO239699,22222,BankTransferEMI,09-12-2023,P19683,59100,LDC11599,Axis
SO239700,24325,BankTransferEMI,09-12-2023,P19684,16050,LDC11600,ICICI
SO239701,20948,CreditCard,09-12-2023,P19685,25050,LDC11601,Axis
SO239702,24136,BankTransferEMI,09-12-2023,P19686,36750,LDC11602,Canara Bank
SO239703,23197,DebitCard,09-12-2023,P19687,70000,,Axis
SO239704,21103,UPI,10-12-2023,P19688,27493.2,LDC11604,ICICI
SO239705,19100,Cash,10-12-2023,P19689,75500,,NetCash
SO239706,24784,BankTransferEMI,10-12-2023,P19690,25050,LDC11606,ICICI
SO239707,23465,AutoDebitEMI,10-12-2023,P19691,25662,LDC11607,ICICI
SO239708,23254,DebitCard,10-12-2023,P19692,92625,,Canara Bank
SO239709,23821,BankTransferEMI,10-12-2023,P19693,15808.8,LDC11609,Canara Bank
SO239710,18967,DebitCard,10-12-2023,P19694,72500,,Andhra Bank
SO239711,20632,Cash,10-12-2023,P19695,80500,,NetCash
SO239712,21952,BankTransferEMI,10-12-2023,P19696,20250,LDC11612,Axis
SO239713,19479,CreditCard,10-12-2023,P19697,61800,LDC11613,HDFC
SO239714,18479,AutoDebitEMI,10-12-2023,P19698,39049.2,LDC11614,Canara Bank
SO239715,24412,BankTransferEMI,10-12-2023,P19699,20550,LDC11615,Andhra Bank
SO239716,22196,BankTransferEMI,10-12-2023,P19700,14449.2,LDC11616,HDFC
SO239717,23104,DebitCard,10-12-2023,P19701,92000,,Andhra Bank
SO239718,24450,BankTransfer,10-12-2023,P19702,109500,,Canara Bank
SO239719,23699,BankTransfer,10-12-2023,P19703,52330,,Canara Bank
SO239720,22926,Cash,10-12-2023,P19704,122000,,NetCash
SO239721,19406,UPI,10-12-2023,P19705,26250,LDC11621,ICICI
SO239722,20136,UPI,10-12-2023,P19706,31621.2,LDC11622,ICICI
SO239723,23668,DebitCard,10-12-2023,P19707,182000,,HDFC
SO239724,19653,Cash,10-12-2023,P19708,109500,,NetCash
SO239725,19666,DebitCard,10-12-2023,P19709,75030,,Axis
SO239726,19367,BankTransferEMI,10-12-2023,P19710,20865,LDC11626,Axis
SO239727,20256,DebitCard,10-12-2023,P19711,69000,,Axis
SO239728,24223,BankTransferEMI,10-12-2023,P19712,34800,LDC11628,Axis
SO239729,19489,AutoDebitEMI,10-12-2023,P19713,29200.5,LDC11629,ICICI
SO239730,21868,UPI,10-12-2023,P19714,27637.5,LDC11630,HDFC
SO239731,21926,AutoDebitEMI,10-12-2023,P19715,24600,LDC11631,Axis
SO239732,20802,AutoDebitEMI,11-12-2023,P19716,20700,LDC11632,Canara Bank
SO239733,21791,DebitCard,11-12-2023,P19717,69420,,ICICI
SO239734,20476,BankTransfer,11-12-2023,P19718,169500,,Canara Bank
SO239735,24639,DebitCard,11-12-2023,P19719,70000,,Andhra Bank
SO239736,19129,BankTransfer,11-12-2023,P19720,49614,,Canara Bank
SO239737,20951,AutoDebitEMI,11-12-2023,P19721,22350,LDC11637,Andhra Bank
SO239738,21596,BankTransferEMI,11-12-2023,P19722,91950,LDC11638,Andhra Bank
SO239739,19635,BankTransferEMI,11-12-2023,P19723,22350,LDC11639,ICICI
SO239740,20978,UPI,11-12-2023,P19724,20535,LDC11640,HDFC
SO239741,20797,CreditCard,11-12-2023,P19725,20400,LDC11641,HDFC
SO239742,22060,BankTransferEMI,11-12-2023,P19726,24000,LDC11642,ICICI
SO239743,23102,Cash,11-12-2023,P19727,69420,,NetCash
SO239744,19615,AutoDebitEMI,11-12-2023,P19728,22931.4,LDC11644,ICICI
SO239745,23626,CreditCard,11-12-2023,P19729,29160,LDC11645,ICICI
SO239746,21535,UPI,11-12-2023,P19730,22350,LDC11646,HDFC
SO239747,22055,DebitCard,11-12-2023,P19731,109500,,ICICI
SO239748,22517,BankTransfer,11-12-2023,P19732,85930,,HDFC
SO239749,22833,Cash,11-12-2023,P19733,80450,,NetCash
SO239750,18122,Cash,11-12-2023,P19734,157000,,NetCash
SO239751,19561,DebitCard,11-12-2023,P19735,194840,,Axis
SO239752,21936,BankTransfer,11-12-2023,P19736,80000,,Canara Bank
SO239753,19879,BankTransfer,11-12-2023,P19737,129664,,Canara Bank
SO239754,20773,AutoDebitEMI,11-12-2023,P19738,15699,LDC11654,Canara Bank
SO239755,24917,UPI,11-12-2023,P19739,36600,LDC11655,Canara Bank
SO239756,24607,Cash,11-12-2023,P19740,75000,,NetCash
